date,spy,vix,skew,pc_ratio,pc_sma10,pc_sma20,pc_sma50,sma50,ext_raw,mom_raw,adl_level,adl_roc20,b50_raw,vix_phi,ext_phi,mom_phi,skew_phi,adl_phi,b50_phi,spike_flag,compressed,trigger_days,vix_score,ext_score,mom_score,adl_score,b50_score,pc_score,skew_score,vix_state,ext_state,mom_state,adl_state,b50_state,pc_state,skew_state,mrs_score,spx,zero_gamma,gamma_score,gamma_state,b20_pct,b50_pct,b20_phi,b20_score,b20_state,volume,price_60d_chg,vol_60d_chg,vol_divergence,vol_score,vol_state
2010-04-01,117.8,17.46999,123.93,0.611,0.746,0.71045,1.13556,112.26366139999999,0.04931550005547929,0.2792401999999896,323.7396468,0.07334141146463927,76.2,0.12037037037037036,0.876984126984127,0.5859788359788359,0.9298941798941799,0.7275132275132276,0.7764550264550265,0,1,0.0,1.0,-0.5,0.0,0.0,0.5,0.0,1.5,Low,Extended,Normal,Strong,High,Mid,High+LowPC(SAFE),3.2,,,0.0,No data,76.2,91.6,0.7764550264550265,0.5,High,161215200.0,0.03669805509108515,0.4448408718774619,0,0.0,Normal
2010-04-05,118.75999,17.01999,123.78,0.762,0.7307,0.7102999999999999,1.13206,112.4048612,0.056537846603381625,0.38119999999999266,327.9793766,0.06887065163573175,85.8,0.11375661375661375,0.8994708994708994,0.6534391534391535,0.9232804232804233,0.7182539682539683,0.9206349206349206,0,1,0.0,1.0,-0.5,0.0,0.0,0.5,-0.5,0.5,Low,Extended,Normal,Strong,High,Moderate LOW (transition),High,1.2,,,0.0,No data,85.8,93.0,0.9206349206349206,0.5,High,105847600.0,0.0444110417367829,-0.08810555988228241,0,0.0,Normal
2010-04-06,119.03999,16.23,123.29,0.503,0.7019,0.7001999999999999,1.11912,112.6014608,0.05717980170289234,0.5299992000000202,330.0214865,0.06767335590343392,83.8,0.08994708994708994,0.9007936507936508,0.7235449735449735,0.91005291005291,0.7116402116402116,0.8915343915343915,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,-0.5,1.5,Low,Extended,Strong,Strong,High,Moderate LOW (transition),High+LowPC(SAFE),2.5,,,0.0,No data,83.8,93.4,0.8915343915343915,0.5,High,110384200.0,0.04247298362378493,-0.15795809173925612,1,-0.5,Divergence (bearish)
2010-04-07,118.36,16.62,123.27,0.846,0.7104,0.7133499999999999,1.11616,112.7732608,0.04953957312547618,0.6265993999999893,327.1427491,0.05220294567287493,76.4,0.09523809523809523,0.8756613756613757,0.7579365079365079,0.91005291005291,0.66005291005291,0.7817460317460317,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,-0.5,0.5,Low,Extended,Strong,Normal,High,Moderate LOW (transition),High,1.7,,,0.0,No data,76.4,91.6,0.7817460317460317,0.5,High,184576300.0,0.03308012280002415,0.4602231912584216,0,0.0,Normal
2010-04-08,118.77251,16.48,122.67,0.75,0.7053999999999999,0.7261,1.11334,112.96251099999999,0.051432983815312014,0.7770495999999838,328.2518028,0.04503408874993844,73.0,0.09391534391534391,0.8822751322751323,0.8068783068783069,0.8796296296296297,0.6428571428571429,0.7129629629629629,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,-0.5,0.5,Low,Extended,Strong,Normal,High,Moderate LOW (transition),High,1.7,,,0.0,No data,73.0,90.0,0.7129629629629629,0.5,High,158704000.0,0.03523498649001988,0.4919196771443102,0,0.0,Normal
2010-04-09,119.55,16.14,124.36,0.778,0.7033,0.7222999999999999,1.10974,113.156911,0.05649755674224797,0.8932496000000043,331.5898946,0.05035420069932375,81.2,0.08597883597883597,0.8955026455026455,0.8637566137566137,0.951058201058201,0.6574074074074074,0.8571428571428571,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,-0.5,0.5,Low,Extended,Strong,Normal,High,Moderate LOW (transition),High,1.2,,,0.0,No data,81.2,92.4,0.8571428571428571,0.5,High,133006500.0,0.051821221185993416,-0.18567532073946869,1,-0.5,Divergence (bearish)
2010-04-12,119.74001,15.58,123.16,0.526,0.6904999999999999,0.71105,1.1037,113.380311,0.056091740655041876,0.9754498000000069,333.367218,0.050468831615002714,79.8,0.07804232804232804,0.8941798941798942,0.8941798941798942,0.9047619047619048,0.6587301587301587,0.8293650793650794,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,-0.5,1.5,Low,Extended,Strong,Normal,High,Moderate LOW (transition),High+LowPC(SAFE),2.5,,,0.0,No data,79.8,91.4,0.8293650793650794,0.5,High,110279000.0,0.04466942941894958,-0.3185166417421611,1,-0.5,Divergence (bearish)
2010-04-13,119.83,16.2,125.54,0.771,0.7112999999999999,0.7099,1.10094,113.62911100000001,0.05457130611538437,1.0276502000000107,332.5042691,0.054318853111672234,79.4,0.08597883597883597,0.8875661375661376,0.9021164021164021,0.9708994708994709,0.6693121693121693,0.8253968253968254,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,-0.5,0.5,Low,Extended,Strong,Normal,High,Moderate LOW (transition),High,1.7,,,0.0,No data,79.4,91.2,0.8253968253968254,0.5,High,125043600.0,0.04263473789565286,0.0805815476828311,0,0.0,Normal
2010-04-14,121.19,15.59,125.77,0.479,0.6758,0.69985,1.0650199999999999,113.87171099999999,0.06426784085118391,1.0984501999999878,336.4601427,0.05508336546265076,85.0,0.07671957671957672,0.9153439153439153,0.9166666666666666,0.9748677248677249,0.6772486772486772,0.9087301587301588,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,0.5,1.5,Low,Extended,Strong,Normal,High,Extreme LOW (complacency),High+LowPC(SAFE),3.9,,,0.0,No data,85.0,92.6,0.9087301587301587,0.5,High,161609000.0,0.06643787398803225,-0.23871000564811806,1,-0.5,Divergence (bearish)
2010-04-15,121.28999,15.89,126.29,0.666,0.6692,0.6978500000000001,1.0434400000000001,114.0899108,0.06310881610400913,1.1273998000000063,335.4508402,0.04058817746754767,81.8,0.08068783068783068,0.91005291005291,0.9272486772486772,0.9854497354497355,0.6243386243386243,0.8624338624338624,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,0.5,1.5,Low,Extended,Strong,Normal,High,Extreme LOW (complacency),High+LowPC(SAFE),4.4,,,0.0,No data,81.8,91.4,0.8624338624338624,0.5,High,144615300.0,0.054145576221102054,0.039106807585108205,0,0.0,Normal
2010-04-16,119.36,18.35999,131.33,0.885,0.6966,0.7213,1.0232999999999999,114.28051079999999,0.04444755421936749,1.1235997999999938,330.7358885,0.03285346378610251,67.0,0.1626984126984127,0.8293650793650794,0.9259259259259259,1.0,0.582010582010582,0.6164021164021164,0,1,0.0,1.0,-0.5,0.5,0.0,0.0,-0.5,0.5,Low,Extended,Strong,Normal,Normal,Moderate LOW (transition),High,1.15,,,0.0,No data,67.0,86.4,0.6164021164021164,0.0,Normal,366786700.0,0.04802879971902718,0.6942415869170984,0,0.0,Normal
2010-04-19,119.81,17.34,131.14,0.863,0.7067,0.7186999999999999,0.99806,114.54791080000001,0.045937888899497854,1.167599800000005,328.7358885,0.03860170853899753,69.4,0.11507936507936507,0.8412698412698413,0.9298941798941799,0.9986772486772487,0.6137566137566137,0.6468253968253969,0,1,0.0,1.0,-0.5,0.5,0.0,0.0,-0.5,0.5,Low,Extended,Strong,Normal,Normal,Moderate LOW (transition),High,0.65,,,0.0,No data,69.4,86.8,0.6468253968253969,0.0,Normal,217947800.0,0.07260519247985675,-0.3680100539465916,1,-0.5,Divergence (bearish)
2010-04-20,120.88,15.73,134.19,0.831,0.7394999999999999,0.7207000000000001,0.9637,114.83231080000002,0.0526653966803216,1.2031998000000073,333.2358885,0.04329695718065188,79.4,0.07539682539682539,0.8783068783068783,0.9325396825396826,1.0,0.6388888888888888,0.8253968253968254,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,0.0,0.5,Low,Extended,Strong,Normal,High,Mid,High,1.9,,,0.0,No data,79.4,89.8,0.8253968253968254,0.5,High,157708000.0,0.10685824495391949,-0.5441206397365572,1,-0.5,Divergence (bearish)
2010-04-21,120.66,16.31999,129.84,0.808,0.7357,0.72305,0.93726,115.1277108,0.04805349782043954,1.255999800000012,335.2054369,0.037030743167807786,78.4,0.0873015873015873,0.8531746031746031,0.9470899470899471,0.996031746031746,0.6084656084656085,0.8108465608465608,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,0.0,0.5,Low,Extended,Strong,Normal,High,Mid,High,2.4,,,0.0,No data,78.4,88.6,0.8108465608465608,0.5,High,192910100.0,0.09920743372506147,0.0319497158141091,0,0.0,Normal
2010-04-22,121.02,16.46999,127.48,0.851,0.7458,0.7256,0.90732,115.40371079999998,0.04866645241359095,1.3137999999999863,338.5127427,0.0574968592307224,78.8,0.08862433862433862,0.8584656084656085,0.9523809523809523,0.9894179894179894,0.6917989417989417,0.8227513227513228,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,0.0,0.5,Low,Extended,Strong,Normal,High,Mid,High,1.9,,,0.0,No data,78.8,86.8,0.8227513227513228,0.5,High,115360300.0,0.10712652090385144,-0.4537057557745273,1,-0.5,Divergence (bearish)
2010-04-23,121.8125,16.62,126.13,0.787,0.7466999999999999,0.725,0.8817,115.699761,0.05283277119301919,1.4192502000000076,341.8199319,0.07616757081562293,82.2,0.09126984126984126,0.8783068783068783,0.966931216931217,0.9788359788359788,0.7473544973544973,0.8690476190476191,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,0.0,0.5,Low,Extended,Strong,Strong,High,Mid,High,1.9,,,0.0,No data,82.2,87.0,0.8690476190476191,0.5,High,177335500.0,0.10910042793407992,-0.34770414281279294,1,-0.5,Divergence (bearish)
2010-04-26,121.35001,17.46999,124.25,0.686,0.7627,0.7266,0.8494200000000001,115.96416119999999,0.04644408017328034,1.4162503999999814,340.2970566,0.06963187426829048,76.4,0.11772486772486772,0.8386243386243386,0.9656084656084656,0.9457671957671958,0.7301587301587301,0.7791005291005291,0,1,0.0,1.0,-0.5,0.5,0.0,0.5,0.0,1.5,Low,Extended,Strong,Strong,High,Mid,High+LowPC(SAFE),3.2,,,0.0,No data,76.4,85.6,0.7791005291005291,0.5,High,143457300.0,0.11771206431684034,-0.5461705641181384,1,-0.5,Divergence (bearish)
2010-04-27,118.48,22.81,124.98,0.812,0.7668,0.73905,0.8222799999999999,116.1729614,0.019858653616107252,1.3406505999999894,335.0516505,0.04163500849939355,45.4,0.3968253968253968,0.6044973544973545,0.9523809523809523,0.9576719576719577,0.6309523809523809,0.3783068783068783,1,0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Mid,Normal,Strong,Normal,Normal,Mid,High,1.15,,,0.0,No data,45.4,75.8,0.3783068783068783,0.0,Normal,355853300.0,0.10326846075053542,0.14541022590621266,0,0.0,Normal
2010-04-28,119.38,21.07999,128.4,0.8,0.7989,0.73735,0.7918400000000001,116.36576120000001,0.02590314168803793,1.2380504000000059,337.3877684,0.04644118165371413,52.4,0.2962962962962963,0.6587301587301587,0.9365079365079365,0.9933862433862434,0.6494708994708994,0.4576719576719577,0,1,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,Low,Normal,Strong,Normal,Normal,Mid,High,2.45,,,0.0,No data,52.4,77.6,0.4576719576719577,0.0,Normal,300674100.0,0.09462681092976344,0.6004795997125596,0,0.0,Normal
2010-04-29,120.8575,18.43999,129.28,0.761,0.8084,0.7388,0.755,116.57771139999998,0.03671189413999783,1.1740005999999994,341.6504825,0.06786932641941448,64.2,0.16137566137566137,0.7566137566137566,0.9206349206349206,0.9933862433862434,0.7235449735449735,0.58994708994709,0,1,0.0,1.0,-0.5,0.5,0.0,0.0,0.0,0.5,Low,Extended,Strong,Strong,Normal,Mid,High,1.35,,,0.0,No data,64.2,80.4,0.58994708994709,0.0,Normal,193775000.0,0.09492208733466212,-0.10425331175497932,1,-0.5,Divergence (bearish)
2010-04-30,118.8125,22.04999,125.41,0.946,0.8145,0.7555499999999999,0.75786,116.73576139999999,0.01779008056394973,1.0360003999999918,336.9136587,0.04069322997729292,43.2,0.3505291005291005,0.582010582010582,0.8862433862433863,0.9629629629629629,0.626984126984127,0.3584656084656085,0,0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Mid,Normal,Strong,Normal,Normal,Mid,High,1.15,,,0.0,No data,43.2,70.4,0.3584656084656085,0.0,Normal,270000900.0,0.08178548666120378,0.5631320894316991,0,0.0,Normal
2010-05-03,120.35001,20.18999,125.35,0.78,0.8062000000000001,0.7564500000000001,0.75606,116.9199616,0.029336721916952836,0.9558004000000011,341.9761711,0.04267583725872587,58.8,0.24074074074074073,0.6957671957671958,0.8624338624338624,0.9629629629629629,0.6335978835978836,0.5224867724867724,0,1,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,Low,Normal,Strong,Normal,Normal,Mid,High,1.95,,,0.0,No data,58.8,76.8,0.5224867724867724,0.0,Normal,182747900.0,0.13068404735062011,-0.4876931405037681,1,-0.5,Divergence (bearish)
2010-05-04,117.52,23.84,124.86,0.853,0.8084,0.77395,0.75702,117.0471616,0.004039725470796898,0.87420019999999,335.9081048,0.01783707588990576,30.0,0.47883597883597884,0.5013227513227513,0.8333333333333334,0.9523809523809523,0.5185185185185185,0.238095238095238,0,0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Mid,Normal,Strong,Normal,Low,Mid,High,0.65,,,0.0,No data,30.0,59.0,0.23809523809523808,0.0,Low,360353400.0,0.10181886367897985,-0.2699275384340474,1,-0.5,Divergence (bearish)
2010-05-05,116.82001,24.90999,122.82,1.137,0.8413,0.7885,0.75988,117.1873618,-0.0031347390568187417,0.8216005999999965,330.4148873,0.010002172473643165,23.2,0.5529100529100529,0.4523809523809524,0.7976190476190477,0.8849206349206349,0.4801587301587302,0.1719576719576719,0,0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Mid,Normal,Strong,Normal,Low,Mid,High,1.15,,,0.0,No data,23.2,52.6,0.17195767195767195,0.0,Low,328973200.0,0.10322041741429788,0.46753691111399576,0,0.0,Normal
2010-05-06,112.942,32.79999,122.16,1.239,0.8801,0.8129500000000001,0.7704000000000001,117.22980159999999,-0.03657603733417898,0.6520902000000035,317.3356417,-0.03325544903907535,6.0,0.7857142857142857,0.23544973544973544,0.7394179894179894,0.8624338624338624,0.2804232804232804,0.0304232804232804,1,0,3.0,-0.5,-0.5,0.5,-1.0,-0.5,0.0,0.5,High,Compressed,Strong,Weak,Low,Mid,High,-1.65,,,0.0,No data,6.0,27.6,0.03042328042328042,-0.5,Low,647356600.0,0.053366909158738984,0.9162738791754792,0,0.0,Normal
2010-05-07,111.25999,40.95,123.86,1.287,0.9301,0.8384,0.77646,117.2416014,-0.051019530001063185,0.5058400000000063,312.2387089,-0.05835879203539508,1.8,0.8425925925925926,0.15873015873015872,0.6878306878306878,0.9272486772486772,0.2261904761904762,0.0079365079365079,0,0,4.0,-1.5,-0.5,0.0,-1.0,-0.5,0.0,0.5,Stress,Compressed,Normal,Weak,Low,Mid,High,-3.45,,,0.0,No data,1.8,15.03,0.007936507936507936,-0.5,Low,637558800.0,0.039715918111944415,1.6508453857715741,0,0.0,Normal
2010-05-10,116.16,28.84,128.64,0.969,0.9583999999999999,0.8605499999999999,0.7783599999999999,117.35000120000001,-0.010140615149819118,0.43003960000001484,323.3656817,-0.030001559121509057,23.8,0.716931216931217,0.3941798941798942,0.6507936507936508,0.9920634920634921,0.29365079365079366,0.1838624338624338,0,0,5.0,-0.5,0.0,0.0,-1.0,-0.5,0.5,0.5,High,Normal,Normal,Weak,Low,Moderate HIGH (fear building),High,-0.85,,,0.0,No data,23.8,46.2,0.18386243386243387,-0.5,Low,396159600.0,0.07426246185147511,0.7718000139540127,0,0.0,Normal
2010-05-11,115.83,28.31999,127.09,0.953,0.9724999999999999,0.86965,0.78026,117.4288012,-0.0136150687366465,0.38163959999999975,325.5318552,-0.02096939663022207,24.2,0.705026455026455,0.3835978835978836,0.6296296296296297,0.9828042328042328,0.32407407407407407,0.1917989417989418,0,0,6.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.5,High,Normal,Normal,Normal,Low,Moderate HIGH (fear building),High,0.7,,,0.0,No data,24.2,43.6,0.1917989417989418,0.0,Low,317849800.0,0.07210302407469671,0.04342331039015224,0,0.0,Normal
2010-05-12,117.45,25.51999,124.26,0.849,0.9773999999999999,0.8881500000000001,0.78254,117.5338012,-0.000712996594548976,0.3464393999999942,331.6258896,-0.014367981482758885,42.8,0.58994708994709,0.47883597883597884,0.5978835978835979,0.9378306878306878,0.3544973544973545,0.3637566137566138,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Mid,Normal,Normal,Normal,Normal,Moderate HIGH (fear building),High,1.35,,,0.0,No data,42.8,55.8,0.3637566137566138,0.0,Normal,235607100.0,0.07025687349581977,0.47885260564595855,0,0.0,Normal
2010-05-13,115.99001,26.67999,126.2,0.917,0.993,0.9007,0.78436,117.60760140000001,-0.013754139874839833,0.37779980000001956,328.2375981,-0.021503127241235636,30.2,0.6626984126984127,0.3835978835978836,0.6283068783068783,0.9735449735449735,0.3201058201058201,0.2486772486772486,0,0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.5,High,Normal,Normal,Normal,Low,Moderate HIGH (fear building),High,0.7,,,0.0,No data,30.2,46.0,0.24867724867724866,0.0,Low,234452500.0,0.05196826156069845,0.38856561428196623,0,0.0,Normal
2010-05-14,113.89,31.23999,128.47,1.112,1.0096,0.91205,0.7883199999999999,117.63258119999999,-0.03181585545280877,0.39097979999999666,321.3376926,-0.028416014792419366,14.2,0.7645502645502645,0.27645502645502645,0.6375661375661376,0.9907407407407407,0.3055555555555556,0.0886243386243386,0,0,0.0,-0.5,-0.5,0.0,0.0,0.0,1.0,0.5,High,Compressed,Normal,Normal,Low,Extreme HIGH (contrarian),High,0.8,,,0.0,No data,14.2,30.2,0.08862433862433862,0.0,Low,345601400.0,0.026868632224326117,0.7841303896677794,0,0.0,Normal
2010-05-17,113.95,30.84,128.87,0.939,1.0254999999999999,0.91585,0.7918,117.6265812,-0.03125638067936978,0.2765799999999956,318.5067047,-0.031116723661280408,17.2,0.7552910052910053,0.2804232804232804,0.5661375661375662,0.9920634920634921,0.2896825396825397,0.1269841269841269,0,0,0.0,-0.5,-0.5,0.0,-1.0,-0.5,1.0,0.5,High,Compressed,Normal,Weak,Low,Extreme HIGH (contrarian),High,-0.75,,,0.0,No data,17.2,32.0,0.12698412698412698,-0.5,Low,325739800.0,0.025283426309159696,0.4627835115896948,0,0.0,Normal
2010-05-18,112.39999,33.54999,123.88,0.993,1.0394999999999999,0.9239499999999999,0.79756,117.58918100000001,-0.04412983367917162,0.1603798000000154,313.2528063,-0.0599667769577586,10.6,0.7923280423280423,0.1917989417989418,0.5211640211640212,0.9193121693121693,0.22486772486772486,0.0555555555555555,0,0,0.0,-0.5,-0.5,0.0,-1.0,-0.5,1.0,0.5,High,Compressed,Normal,Weak,Low,Extreme HIGH (contrarian),High,-0.75,,,0.0,No data,10.6,22.6,0.05555555555555555,-0.5,Low,360556800.0,0.011155001799208364,1.7243312839212703,0,0.0,Normal
2010-05-19,111.75999,35.31999,126.33,1.229,1.0486999999999997,0.945,0.81048,117.53518059999999,-0.0491358465654154,0.0013793999999904827,307.6098339,-0.08232444931444363,9.6,0.8015873015873016,0.16666666666666666,0.4894179894179894,0.9748677248677249,0.167989417989418,0.0476190476190476,0,0,0.0,-1.5,-0.5,0.0,-1.0,-0.5,1.0,0.5,Stress,Compressed,Normal,Weak,Low,Extreme HIGH (contrarian),High,-2.05,,,0.0,No data,9.6,18.6,0.047619047619047616,-0.5,Low,394742700.0,0.017757854475912938,0.9024019624380111,0,0.0,Normal
2010-05-20,107.53999,45.78999,123.36,1.371,1.0619,0.9710000000000001,0.8280000000000001,117.3865804,-0.08388173815479846,-0.22102100000000746,297.398076,-0.12145677699476448,2.6,0.8994708994708994,0.08862433862433862,0.42328042328042326,0.9034391534391535,0.10317460317460317,0.0132275132275132,0,0,0.0,-1.5,-0.5,0.0,-1.0,-0.5,1.0,0.5,Stress,Compressed,Normal,Weak,Low,Extreme HIGH (contrarian),High,-2.05,,,0.0,No data,2.6,6.2,0.013227513227513227,-0.5,Low,530418300.0,-0.029597723371437956,2.0077470630964322,0,0.0,Normal
2010-05-21,109.11501,40.09999,125.56,1.294,1.0626,0.99635,0.8368000000000001,117.25988060000002,-0.0694599939751262,-0.3727005999999733,301.9631608,-0.11660165888646926,3.6,0.8346560846560847,0.11375661375661375,0.3664021164021164,0.9603174603174603,0.1111111111111111,0.0185185185185185,0,0,0.0,-1.5,-0.5,0.0,-1.0,-0.5,1.0,0.5,Stress,Compressed,Normal,Weak,Low,Extreme HIGH (contrarian),High,-2.05,,,0.0,No data,3.6,8.6,0.018518518518518517,-0.5,Low,500909400.0,-0.014050691244239633,0.9292852611765685,0,0.0,Normal
2010-05-24,107.71001,38.31999,125.0,0.956,1.0613,1.0098500000000001,0.8409,117.1048806,-0.080226123384989,-0.5217006000000026,298.9720629,-0.12143799923775182,4.0,0.8174603174603174,0.09523809523809523,0.3201058201058201,0.9497354497354498,0.10449735449735449,0.0211640211640211,0,0,0.0,-1.5,-0.5,0.0,-1.0,-0.5,1.0,0.5,Stress,Compressed,Normal,Weak,Low,Extreme HIGH (contrarian),High,-2.05,,,0.0,No data,4.0,7.6,0.021164021164021163,-0.5,Low,269823000.0,-0.027361384561912172,0.5543757593353968,0,0.0,Normal
2010-05-25,107.81799,34.60999,123.28,1.123,1.0783,1.0253999999999999,0.84748,116.9514402,-0.07809609000437089,-0.6377408000000173,295.5627832,-0.11785904424309046,3.6,0.7923280423280423,0.09788359788359788,0.28703703703703703,0.9007936507936508,0.1111111111111111,0.0185185185185185,0,0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,0.5,High,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),High,-1.75,,,0.0,No data,3.6,7.0,0.018518518518518517,-0.5,Low,396505200.0,-0.03639297524354279,1.6843545142939158,0,0.0,Normal
2010-05-26,107.17,35.01999,121.48,0.836,1.077,1.0272000000000001,0.8506,116.7666402,-0.08218648908252132,-0.768540399999992,298.6205602,-0.11490401203293896,3.4,0.7936507936507936,0.09126984126984126,0.25132275132275134,0.8240740740740741,0.11507936507936507,0.0185185185185185,0,0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,0.5,High,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),High,-1.75,,,0.0,No data,3.4,7.0,0.018518518518518517,-0.5,Low,349719300.0,-0.04483065953654186,1.1722721072547526,0,0.0,Normal
2010-05-27,110.75999,29.67999,125.73,0.859,1.0712,1.0321,0.85366,116.6398398,-0.0504103041472113,-0.7467405999999954,307.1214252,-0.10106544280967035,26.0,0.7235449735449735,0.17063492063492064,0.25793650793650796,0.9629629629629629,0.14153439153439154,0.2222222222222222,0,0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,0.5,High,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),High,-1.75,,,0.0,No data,26.0,17.4,0.2222222222222222,-0.5,Low,300870500.0,-0.01371335707925192,0.9953609443910203,0,0.0,Normal
2010-05-28,109.369,32.06999,123.13,1.041,1.0641,1.0368499999999998,0.86616,116.4864696,-0.06110125600372737,-0.7734110000000101,303.2031422,-0.10005684135832865,16.0,0.7658730158730159,0.13756613756613756,0.25,0.8928571428571429,0.14285714285714285,0.1124338624338624,0,0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,0.5,High,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),High,-1.75,,,0.0,No data,16.0,12.6,0.11243386243386243,-0.5,Low,297933500.0,-0.029048123769486733,1.1943921502772326,0,0.0,Normal
2010-06-01,107.53,35.53999,119.63,0.845,1.0547,1.0401,0.86476,116.31766959999999,-0.07554887946276383,-0.7872110000000134,297.9411536,-0.12876633292418305,8.8,0.7976190476190477,0.10714285714285714,0.24735449735449735,0.705026455026455,0.0992063492063492,0.0502645502645502,0,0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,0.5,High,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),High,-1.75,,,0.0,No data,8.8,9.8,0.05026455026455026,-0.5,Low,277909400.0,-0.05881838074398249,0.5779655550685106,0,0.0,Normal
2010-06-02,110.33,30.17,123.69,0.948,1.0502,1.0448499999999998,0.8678999999999999,116.1924196,-0.05045440675202185,-0.7590205999999995,303.6603911,-0.09600159460040503,33.6,0.7301587301587301,0.17328042328042328,0.25793650793650796,0.9113756613756614,0.15343915343915343,0.2962962962962963,0,0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,0.5,High,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),High,-1.75,,,0.0,No data,33.6,18.0,0.2962962962962963,-0.5,Low,240243700.0,-0.034479740964382555,1.0957967813300393,0,0.0,Normal
